Species,Habitat,Water_Type,MatchSpecies,MatchGenus,fineness,CBL_med,CBL_max,CBL_mn,d_med,d_max,d_mn,alphaAnt_med,alphaAnt_max,alphaAnt_mn,alphaPos_med,alphaPos_max,alphaPos_mn,DAnt_med,DAnt_max,DAnt_mn,DPos_med,DPos_max,DPos_mn,dBW_med,dBW_max,dBW_mn,DAntBW_med,DAntBW_max,DAntBW_mn,DPosBW_med,DPosBW_max,DPosBW_mn,d_normCBL_med,d_normCBL_max,d_normCBL_mn,d_normD_med,d_normD_max,d_normD_mn,Iratio_med,Iratio_max,Iratio_mn,d_80,CBL_80,alphaPos_80,alphaAnt_80,DPos_80,DAnt_80,dBW_80,DAntBW_80,DPosBW_80,d_normCBL_80,d_normD_80,Iratio_80,d_slope,CBL_slope,alphaPos_slope,alphaAnt_slope,DPos_slope,DAnt_slope,dBW_slope,DAntBW_slope,DPosBW_slope,d_normCBL_slope,d_normD_slope,Iratio_slope,d_quad,CBL_quad,alphaPos_quad,alphaAnt_quad,DPos_quad,DAnt_quad,dBW_quad,DAntBW_quad,DPosBW_quad,d_normCBL_quad,d_normD_quad,Iratio_quad,d_order,CBL_order,alphaPos_order,alphaAnt_order,DPos_order,DAnt_order,dBW_order,DAntBW_order,DPosBW_order,d_normCBL_order,d_normD_order,Iratio_order,FullName,Family,Tip,CBL_vtx,alphaPos_vtx,alphaAnt_vtx,d_vtx,DAnt_vtx,DPos_vtx
Aulorhynchus_flavidus,pelagic,marine,flavidus,Aulorhynchus,13.1142981,0.01701497192763568,0.02100499064254525,0.01730583281347474,8.500000000000001e-4,0.0016,8.666666666666666e-4,37.79825,47.107,38.576166666666666,36.829049999999995,40.6004,36.1248,0.00609999999999999,0.0072,0.00605,0.00565,0.0073,0.0059,0.011277918,0.020330927,0.011344433,0.07976568049999999,0.094180444,0.079250835,0.073864615,0.095694289,0.07749991566666667,0.0534990024574017,0.1000458335364961,0.05181910412612702,0.13940815341105056,0.3137254901960784,0.14744577735850778,0.9996082535356972,0.9999991036728406,0.998070494835417,0.00104714285714285,0.01552414223331255,34.84375142857144,38.61593999999997,0.00524642857142857,0.00553285714285714,0.01340238237142857,0.0724377631714286,0.06885669160000003,0.06567825945413716,0.1925789052248027,0.9966509951369944,-0.00193571428571436,-0.04788802245789196,-62.823371428572315,214.4198857142855,-0.00637500000000018,0.00327857142857128,-0.02946016657142965,0.04244654542856981,-0.09967720600000178,-0.1322325530367991,-0.7949021785590268,0.09118227550201446,0.00250000000000006,0.02868059887710582,43.234285714286386,-170.5657142857142,0.00160714285714299,-0.00535714285714275,0.03439101428571512,-0.06998258571428455,0.03349570000000136,0.178906397965646,0.8727528565494626,-0.08016021782508904,2,2,2,2,2,2,2,2,2,2,2,2,Aulorhynchidae_Aulorhynchus_flavidus_G01217,Aulorhynchidae,1265,1.6697009244154382,1.4530914618028,1.2571101209420745,0.7742857142857255,0.6119999999999846,3.9666666666664505
Barbichthys_laevis,benthic,freshwater,laevis,Barbichthys,6.384768123,0.02374902572096642,0.02564380358534685,0.02320869056897895,0.0014,0.0018,0.00141666666666666,72.90074999999999,88.0969,75.62835,70.0355,72.3994,69.99385,0.0168,0.0181,0.01698333333333333,0.0171,0.0181,0.0171,0.00876177,0.011811507,0.00900466383333333,0.1072098,0.115718128,0.10850371566666668,0.109208083,0.115785551,0.10919436183333334,0.05920843042859763,0.08330830729272345,0.06164513484327059,0.08204204204204205,0.1,0.08323386081253004,0.9999545266082936,0.999988706108729,0.999943661057752,0.00134785714285714,0.02506149927624984,70.03704571428574,70.25064357142861,0.01778357142857142,0.01758642857142857,0.00856224457142856,0.11233056868571428,0.11366573623571428,0.05276445379283016,0.07580486086443328,0.9999597591000168,0.0051464285714286,0.08831921556619567,-61.54724285714327,-250.18748928571551,0.02675357142857129,0.01186785714285713,0.03988366357142876,0.07352372171428583,0.17602992282142874,-0.06733785471593719,0.1832652842609617,-1.6224448290410052e-4,-0.00446428571428574,-0.06050481572208029,49.24928571428602,170.71017857142954,-0.01767857142857135,-0.00624999999999999,-0.03411487857142873,-0.03823914285714296,-0.11645901250000022,0.0064778610103547,-0.18540951816234175,2.1469760017845676e-4,2,2,2,2,2,2,2,2,2,2,2,2,Cyprinidae_Barbichthys_laevis_I2665-102,Cyprinidae,120,1.459705554213678,1.2497083351462681,1.4655686695391197,1.1527999999999998,1.898857142857144,1.5133333333333323
Catostomus_catostomus,demersal,freshwater,plebius,Catostomus,5.683375908,0.01675669984686067,0.01766194486983156,0.01680053598774886,0.0024,0.0026,0.00235,89.0235,100.9818,90.84968333333332,87.5903,89.9291,87.228,0.01675,0.0178,0.01668333333333333,0.0166,0.0171,0.01653333333333333,0.0134899955,0.014714444,0.013268143,0.0950242205,0.100967948,0.0948164355,0.0942126555,0.09707898,0.093906714,0.13862822755742943,0.16062440870387898,0.13995505225486288,0.140994019956556,0.1688311688311688,0.14185474130339198,0.9995954396213302,0.9998084314124592,0.999556016355939,0.00257071428571428,0.01684149529643405,88.84384928571427,87.39538428571433,0.01623928571428571,0.01653714285714285,0.01447798269285714,0.09387962667857142,0.09227201859285716,0.15295600251202418,0.1571352674980394,0.999382001414715,0.00348928571428572,0.02087910194705774,92.58231071428553,-133.4103785714292,0.00723214285714286,0.02234285714285717,0.01636472825,0.11969078732142845,0.04360733174999912,0.03009676033686171,0.05304521003493754,9.31752409224352e-4,-0.00160714285714286,-0.01641189017720429,-65.15839285714274,87.9146428571433,-0.00732142857142858,-0.01857142857142861,-0.00660992678571429,-0.10030315178571428,-0.04341130178571371,0.04506072322105527,0.03888713994375272,-0.0016660768280056,2,2,2,2,2,2,2,2,2,2,2,2,Catostomidae_Catostomus_plebius_I2585-18,Catostomidae,84,1.2721936182620996,1.4208808206376216,1.5174989539366506,2.1711111111111108,1.203076923076922,0.9878048780487797
Centropomus_undecimalis,pelagic,marine,undecimalis,Centropomus,7.859009063,0.02966472351765491,0.03222418387741505,0.02955773928492115,4e-4,4e-4,3.166666666666667e-4,63.52855,79.8975,63.509,57.86455,67.0049,58.56308333333334,0.01825,0.0206,0.01755,0.0173,0.0194,0.01738333333333333,0.00313638099999999,0.00350211,0.00262353516666666,0.1433467995,0.161727836,0.13793548466666666,0.1361293555,0.152832604,0.1367506115,0.01301531888680279,0.01493532338308458,0.01081295921266783,0.02133348503811582,0.0249221183800623,0.01847415040163038,0.9999997928591472,1,0.999999791239665,2.992857142857146e-4,0.03005045921766441,55.24362214285717,55.59956000000001,0.01609928571428571,0.01568285714285714,0.00263448635714286,0.12328487563571423,0.12668323505714282,0.00997871852004531,0.01940028443928398,0.9999997471005868,-0.00258214285714286,0.01834516274864353,-18.353882142857024,-4.155742857142636,-0.00743928571428571,0.02252857142857151,-0.01494305535714299,0.17779027667857175,-0.0637572677142872,-0.09698528695841738,-0.1441499201528591,-1.607995842157344e-7,0.00196428571428572,-0.01199497953745109,-3.007321428571548,-38.68714285714308,-8.92857142857139e-4,-0.02785714285714293,0.01195969642857154,-0.2193937196428576,-0.00267497142857037,0.07281532221844284,0.11972719678185367,-1.0629632295290773e-7,2,2,2,2,2,2,2,2,2,2,2,2,Centropomidae_Centropomus_undecimalis_E00194,Centropomidae,924,1.529403421770392,-6.103066326227377,-0.107419223810045,1.3145454545454522,0.8087179487179494,-8.332000000000031
Cephalopholis_argus,benthic,marine,argus,Cephalopholis,6.474975891,0.03258510638297873,0.03615121580547116,0.03269294579533941,0.0023,0.0029,0.00211666666666666,61.34735,78.0723,63.81511666666667,57.6053,64.0797,58.59616666666667,0.02105,0.0229,0.02038333333333333,0.0184,0.021,0.01861666666666666,0.015101104,0.018520235,0.01370814366666666,0.13639293800000002,0.148383218,0.132046908,0.1192832915,0.13593028,0.12061378316666668,0.07360490109544082,0.08778479338462782,0.06554854755208422,0.12218644977265666,0.14356435643564355,0.11044220346536587,0.9997754906118476,0.999997173610966,0.9997764295001554,0.00253571428571428,0.0322403929656969,56.79940714285715,60.36963571428572,0.01724999999999999,0.01936428571428571,0.01644294407142856,0.1254891541428571,0.11182403750000004,0.07996918028666164,0.13678128165190617,0.9996900087951992,0.0201071428571428,0.06905992184107611,-267.6926071428567,-12.822607142856825,-0.06167857142857127,0.04382142857142856,0.13124323821428546,0.282459709285714,-0.399144305357142,0.5883232410887748,0.9289068726932972,-0.00234692245573646,-0.01392857142857139,-0.05488583731364831,193.18202380952349,-5.435357142857384,0.04035714285714274,-0.03916666666666666,-0.09079701785714268,-0.2523695214285713,0.26151752023809466,-0.39829517819704474,-0.6064874429238399,0.00146262308303214,2,2,2,2,2,2,2,2,2,2,2,2,Serranidae_Cephalopholis_argus_E00868,Serranidae,1189,1.258246666556787,1.3857014325867103,-2.3591103226228736,1.4435897435897436,1.1188449848024316,1.5283185840707971
Chaetostoma_lineopunctatum,demersal,freshwater,breve,Chaetostoma,2.905054322,0.02688501742160278,0.02918408826945412,0.0272444831591173,0.0027,0.0041,0.00254,58.0076,76.2253,61.0331,50.5195,54.24,50.4685,0.0138,0.0153,0.0139,0.0139,0.0164,0.01454,0.007901932,0.011865623,0.0073568312,0.040058889,0.044429866,0.04038184679999999,0.040523628,0.047571677,0.0422581766,0.1061022364217254,0.1537834894358525,0.09368300438799217,0.20610687022900764,0.29710144927536236,0.18339888790392883,0.9981954460354509,0.9999961956970516,0.9974712761770392,0.00353999999999999,0.02722395885183341,51.300662857142875,53.397368571428615,0.0135942857142857,0.01328285714285714,0.01026258402857138,0.03861205565714286,0.03955703174285716,0.1309168347266635,0.2591959202830083,0.995671334020866,0.06200000000000045,0.06731300813008231,24.12870000000097,-492.43160000000336,-0.04660000000000045,-0.00709999999999988,0.17774885400000132,-0.02397484999999975,-0.13314739500000092,2.067290959934606,4.402233279433283,-0.1093720824616726,-0.04000000000000033,-0.05193711630993936,-12.159285714286426,320.05714285714527,0.02857142857142888,7.142857142856377e-4,-0.1143779428571438,0.00482841428571411,0.08164303571428637,-1.3038097358060692,-2.803279196648068,0.07028666223072479,2,2,2,2,2,2,2,2,2,2,2,2,Loricariidae_Chaetostoma_breve_P1_B10_RG55,Loricariidae,274,1.2960482389585504,1.984384656053538,1.538574004642027,1.5499999999999985,9.940000000000897,1.630999999999998
Chanos_chanos,demersal,marine,chanos,Chanos,9.852216749,0.0188460042432815,0.0223019801980197,0.01863814238566713,0.0027,0.0031,0.00258333333333333,78.9691,95.6518,81.88416666666666,79.4309,87.9935,80.08621666666667,0.01545,0.0171,0.0155,0.01685,0.0172,0.01606666666666666,0.0265825555,0.030883043,0.02563723633333333,0.1522228885,0.16832688,0.15277025833333333,0.165770712,0.169651898,0.15817694566666668,0.1360337305262728,0.15943234836702935,0.13879332970006678,0.16368043650574204,0.1926910299003322,0.16340277158082017,0.9992721471147556,0.9997210902363364,0.9992179767701704,0.00299285714285714,0.02040116690240449,77.99835,77.39675714285713,0.01665714285714285,0.01612142857142857,0.02955521157142856,0.15906070107142856,0.16410489842857137,0.1495982361833238,0.1848158884322268,0.9989274325557688,0.01503571428571428,0.05169238735097972,16.391107142857944,-69.99164285714227,0.05028571428571425,0.0256071428571428,0.14826388071428565,0.24837860535714265,0.4943293307142846,0.6023474617692258,0.7088735213438174,-0.00126474937917105,-0.00964285714285714,-0.0331367447969285,-20.28916666666728,31.76261904761862,-0.03738095238095235,-0.017738095238095192,-0.09573020238095234,-0.17092538452380934,-0.3668714714285706,-0.39933122148885625,-0.4312993367828706,-6.195921224466514e-4,2,2,2,2,2,2,2,2,2,2,2,2,Chanidae_Chanos_chanos_E00345,Chanidae,74,1.559971797705705,0.8078748335083968,2.2035853766407163,1.5592592592592591,1.443624161073826,1.345222929936306
Cheilopogon_melanurus,pelagic,marine,melanurus,Cheilopogon,10.35988652,0.01804423076923084,0.01916923076923073,0.01789275641025642,1e-4,3e-4,1.1666666666666668e-4,68.6132,75.4044,69.57003333333333,69.953,85.6817,73.00101666666667,0.01265,0.0138,0.01283333333333333,0.0127,0.0142,0.01285,0.0012373505,0.003331102,0.00126987816666666,0.1310517335,0.143042204,0.13281786483333333,0.1318674195,0.147382963,0.13328483283333334,0.00522141203610347,0.01696758755710244,0.00637923910216862,0.00803679496489953,0.02439024390243902,0.00936864422138351,0.999999995813587,1,0.9999999293726596,8.571428571428562e-5,0.01703063186813187,78.67677857142857,72.51165,0.01324285714285714,0.01325714285714285,9.56290499999997e-4,0.1371926022142857,0.1374030552142857,0.00482380600071489,0.00684594752054843,0.99999992062193,0.00121428571428571,-0.00181304945054873,12.45860714285745,-20.21867857142843,-0.00528571428571427,0.0011428571428572,0.01743217035714281,0.01157683464285827,-0.05221018535714204,0.07285106601582587,0.09125783778196728,-1.3722694499322894e-6,-0.00119047619047618,-0.00296016483516548,19.997976190475978,31.62630952380942,0.00642857142857142,0.00142857142857137,-0.01600266785714282,0.01475004404761821,0.06505010119047558,-0.06953925018579375,-0.09090349538445404,1.110985283493301e-6,2,2,2,2,2,2,2,2,2,2,2,2,Exocoetidae_Cheilopogon_melanurus_N14975,Exocoetidae,717,-0.6124825986075118,-0.6229933981415006,0.6392993326080959,1.0200000000000056,-0.8000000000000728,0.822222222222221
Chiasmodon_niger,pelagic,marine,niger,Chiasmodon,6.156083374,0.03126487314085739,0.0343000874890638,0.03107159521726451,0.00159999999999999,0.004,0.00176666666666666,56.89505,78.1076,59.85288333333334,58.22735,69.614,59.008383333333335,0.01805,0.0211,0.01836666666666666,0.01809999999999999,0.0206,0.01815,0.0095745795,0.024634093,0.01080090183333333,0.1109191465,0.129974975,0.113014521,0.1114110435,0.127079167,0.11172033266666669,0.05229457558025166,0.151997207400389,0.0602290829562121,0.08680237539516059,0.19184652278177455,0.09301488654896382,0.9999391801616858,0.9999996328643956,0.9997212219888294,0.00107142857142857,0.03351937257842771,53.74892142857145,52.29372142857144,0.01695714285714285,0.01761428571428571,0.00653819857142856,0.1084158589285714,0.10437327685714289,0.03130114615524418,0.0606590251442594,0.9999490056835618,0.00785714285714287,0.08762467191600977,-227.2865357142852,-147.84253571428542,-0.00478571428571422,0.01335714285714296,0.04830223500000008,0.07902064821428612,-0.03065721285714252,0.0074265482837009,0.46090978388514386,-1.2685185649469077e-4,-0.00928571428571429,-0.05598571011956775,150.4324999999996,79.27011904761882,-0.00238095238095242,-0.01357142857142865,-0.05703370714285721,-0.08072770119047651,-0.0136372928571431,-0.1364542477287879,-0.5109079985358005,9.127370032345254e-4,2,2,2,2,2,2,2,2,2,2,2,2,Chiasmodontidae_Chiasmodon_niger_E01115,Chiasmodontidae,1904,1.5651256674046148,1.5108871800594008,1.8650474793089948,0.8461538461538471,0.9842105263157914,-2.009999999999939
Coryphaena_hippurus,pelagic,marine,hippurus,Coryphaena,12.13358373,0.02380383580080752,0.02646366083445494,0.02343231269627635,0.002,0.0023,0.00178333333333333,70.26425,86.9286,71.91721666666666,66.78975,72.4049,60.760666666666665,0.0168,0.0286,0.01828333333333333,0.01605,0.0211,0.01673333333333333,0.0242508365,0.028170164,0.0217876485,0.2036825345,0.34669715,0.221605291,0.194578264,0.256307667,0.20300209566666663,0.08239691904667601,0.10396565431706146,0.07600909282071892,0.12250874310032445,0.14193548387096774,0.10892907478316696,0.9997588029522392,0.999999660140488,0.9997726500774068,0.00158571428571428,0.02459889925014418,50.96407857142856,72.88865714285717,0.01786428571428571,0.02113571428571429,0.01931085149999999,0.25610353542857145,0.21675862285714295,0.06255781121567686,0.0916546510821646,0.999810691830287,0.00964285714285711,0.04117176985195116,195.3636071428565,-135.01471428571378,-0.02803571428571416,-0.05646428571428542,0.11457616107142822,-0.6846283035714246,-0.3446616699999988,0.28232961553216546,0.5982783662177105,-0.00156551603888538,-0.00880952380952379,-0.02770340639620557,-210.6951190476185,115.95642857142818,0.0286904761904761,0.06107142857142835,-0.1052735916666664,0.7400257380952351,0.3519812452380943,-0.29544019676049854,-0.5722760173165486,0.00142091148195575,2,2,2,2,2,2,2,2,2,2,2,2,Coryphaenidae_Coryphaena_hippurus_E00937,Coryphaenidae,1046,1.486162721765158,0.9272336636270297,1.1643573016958337,1.0945945945945932,0.9245614035087704,0.9771784232365133
Coryphaenoides_filifer,benthic,marine,armatus,Coryphaenoides,7.757249287,0.02496446700507617,0.02992131979695428,0.02570736040609137,0.00185,0.0023,0.00186666666666666,69.98365000000001,84.9295,62.76688333333333,66.461,72.5872,65.43758333333334,0.01685,0.0186,0.01573333333333333,0.01625,0.0183,0.01616666666666666,0.014444096,0.017832215,0.01451493766666666,0.130531638,0.144179005,0.12187925516666669,0.1260001525,0.141996085,0.1254416045,0.07178409245775069,0.09544372590735772,0.07313923819059906,0.12376407040520916,0.15767634854771784,0.1185530923944654,0.9997652988338852,0.9999675558435538,0.9997471343875342,0.00196428571428571,0.02835667150108771,60.9273,49.83740714285711,0.01575714285714285,0.01415714285714285,0.01526260107142856,0.1095807733571428,0.12225502385714283,0.06854810404606977,0.13365144291945563,0.9996326665030436,0.00146428571428571,0.05189213197969628,-195.32542857142803,143.20210714285713,0.01357142857142868,0.07585714285714276,0.0103056367857143,0.5862402974999987,0.10447874285714276,-0.24200337384519888,-0.31216185718024475,0.00249238134197069,-8.33333333333333e-4,-0.02632402707275881,124.34999999999962,-183.0803571428571,-0.01333333333333341,-0.06904761904761897,-0.00558065833333334,-0.5343050511904752,-0.10291438333333323,0.15462200709664276,0.32111504424218323,-0.0025734686903194,2,2,2,2,2,2,2,2,2,2,2,2,Macrouridae_Coryphaenoides_armatus_M20312,Macrouridae,611,1.9712839466495002,1.5707714400597397,0.7821817117776153,1.757142857142853,1.0986206896551722,1.0178571428571452
Ctenochaetus_strigosus,demersal,marine,strigosus,Ctenochaetus,5.783638624,0.03737353206865402,0.04057588075880755,0.03664754591990363,0.00219999999999999,0.0034,0.00221666666666666,59.407799999999995,75.2856,60.037083333333335,60.9401,63.0501,59.60843333333334,0.02105,0.0231,0.02086666666666666,0.02235,0.0232,0.02141666666666666,0.01258034649999999,0.019489268,0.012669659,0.121688823,0.133555296,0.12066096483333331,0.129361902,0.13446861,0.123977992,0.05705387785093383,0.11445687872521604,0.06211325875185698,0.10289803681377133,0.16915422885572137,0.10520897604762532,0.9998705140373668,0.9999841838693108,0.9997751914141272,0.00198642857142857,0.04005120015485868,60.72388285714288,55.23794000000005,0.02274428571428571,0.02193071428571429,0.01129830812857145,0.12668096640000004,0.1317320521857143,0.04766618719149346,0.08823885279843147,0.9999560966291098,-0.02956071428571425,0.07457849399922596,2.121742857143506,-239.1564714285715,0.019164285714286092,-0.01689642857142867,-0.1702657702142856,-0.0991606890000015,0.1109670370714302,-1.0458356295927729,-1.405373183414246,0.01083594766560076,0.02232142857142855,-0.0413263001677638,4.232857142856636,164.9964285714287,-0.008214285714286,0.01910714285714293,0.12832839642857138,0.11094215000000109,-0.04720882500000135,0.7562563161693039,1.029216925289962,-0.00766984213198868,2,2,2,2,2,2,2,2,2,2,2,2,Acanthuridae_Ctenochaetus_strigosus_E00050,Acanthuridae,1603,1.8046254732815457,-0.5012554843066596,1.4494645338643686,1.3243199999999995,0.8842990654205625,2.3330434782608345
Cymatogaster_aggregata,pelagic,freshwater,aggregata,Cymatogaster,7.147340197,0.02020525928762378,0.02181129635946723,0.02054971888902674,0.002396817,0.004512409,0.00283040883333333,74.63451054500001,80.61431272,75.08832835833334,73.01001964,74.4412849,71.69530626666666,0.01532637749999999,0.016079117,0.01547431583333333,0.015280816,0.015919652,0.015259098,0.0171308685,0.032251719,0.02022989483333333,0.109542832,0.114922917,0.110600199,0.1092171905,0.113783167,0.10906196383333332,0.11416782969946002,0.223242459544626,0.13825437003722407,0.157192776193757,0.29263776942551667,0.18434526461234296,0.9993881193636264,0.9997545947006468,0.9979980028663504,0.00293067557142857,0.02024208728572153,71.70315174000002,74.76950483785714,0.01425563207142857,0.01577124942857143,0.02094653592857142,0.11272248421428573,0.10188985242857156,0.14498151952885413,0.19305190233742947,0.9978789823618752,0.01473541428571425,0.00553317867704845,-207.20265641428537,-41.479083282142504,-0.10171192821428555,0.02323646500000004,0.10531898892857113,0.16607890392857166,-0.7269697749999992,0.7031117039208052,1.1820854079664411,-0.04225512892471029,-0.01129482380952378,-0.0053659989488414,158.2572343333331,27.35226067857118,0.07294986309523799,-0.01663571904761908,-0.08072792023809501,-0.11890113214285732,0.5213975119047614,-0.532448166355767,-0.8935332629744965,0.0335667613317848,2,2,2,2,2,2,2,2,2,2,2,2,Embiotocidae_Cymatogaster_aggregata_E00139,Embiotocidae,810,1.0311553784860779,1.3092776282053546,1.5164773314199518,1.304616568988829,1.3967815237493846,1.3942716805581654
Cyprinus_carpio,demersal,freshwater,carpio,Cyprinus,6.656334122,0.03162724673202614,0.03599918300653593,0.03192681100217864,0.00124999999999999,0.0014,0.0012,55.77055,60.6545,53.741816666666665,53.1185,63.0857,52.184266666666666,0.01595,0.0169,0.01541666666666666,0.01625,0.0166,0.01613333333333333,0.00813157,0.009552644,0.00799249866666666,0.1061898675,0.112300035,0.10269349433333332,0.107886869,0.110642931,0.10736199216666668,0.03836760401727607,0.05074100943102911,0.0381435083627597,0.07505974658429904,0.0875,0.07590383685925449,0.9999680382021472,0.9999808215102712,0.9999645689351012,0.00121285714285714,0.03112244689542478,55.09766571428578,53.237622857142895,0.01619785714285714,0.01537642857142858,0.00813106995,0.10236741589285722,0.1078241532357143,0.03974727801430204,0.07659277933117252,0.999962625358318,-0.00395000000000002,0.10205787523342538,-212.23451428571457,-199.57144285714296,-0.00517500000000002,-0.03771071428571448,-0.0299295343214288,-0.25552314089285827,-0.02583832789285784,-0.24907496870748716,-0.15965403758287164,2.9773328982092117e-4,0.00321428571428573,-0.0855559932306247,184.5057142857146,156.27357142857156,0.00446428571428573,0.02982142857142873,0.02457345892857162,0.20178261607142947,0.02303315178571475,0.20689388473096657,0.1308161846514092,-2.4745258543209343e-4,2,2,2,2,2,2,2,2,2,2,2,2,Cyprinidae_Cyprinus_carpio_I2598-58,Cyprinidae,127,1.1928781535890562,1.1502869442680828,1.2770645799719353,1.2288888888888894,1.2645508982035925,1.1592000000000005
Diplectrum_formosum,demersal,marine,formosum,Diplectrum,4.959817887,0.02910883171070935,0.03683936022253131,0.02986764024107556,0.00109999999999999,0.0016,0.00108333333333333,64.63785,81.5709,62.628483333333335,60.102450000000005,68.6061,60.32455,0.01979999999999999,0.021,0.01911666666666666,0.01995,0.0223,0.02001666666666667,0.005286494,0.008010707,0.00529047566666666,0.098132013,0.103946503,0.09472906933333332,0.0990065745,0.110456622,0.099280232,0.03773949120930774,0.06014534427772274,0.03803100078776361,0.0532408607726212,0.08226221079691516,0.05471185027535843,0.9999913774003104,0.9999991360181382,0.9999860526336886,0.00102428571428571,0.03155738128352867,56.45731,53.286260000000006,0.01885714285714285,0.01798071428571428,0.00501956916428569,0.08910968595714283,0.09353361272142856,0.03513952582878744,0.05410194907862545,0.99998373962198,0.01350714285714288,-0.0946265646731596,54.952864285714554,-31.078242857142595,-0.00414285714285719,0.04242499999999988,0.07008552746428591,0.20947683292857144,-0.02173861203571496,0.5577787566885978,0.663403761077608,-5.353749880040363e-4,-0.01107142857142859,0.0843383667792587,-64.30178571428598,-24.852142857143093,-0.00285714285714282,-0.03982142857142852,-0.05725877321428589,-0.1966773892857144,-0.013199083928570981,-0.4596015316580485,-0.5316130903984467,4.141233796017622e-4,2,2,2,2,2,2,2,2,2,2,2,2,Serranidae_Diplectrum_formosum_E01002,Serranidae,1170,1.1219871606101706,0.8546086811630431,-1.2505256804529423,1.2200000000000002,1.065381165919281,-1.4500000000000355
Discherodontus_ashmeadi,benthic,freshwater,ashmeadi,Discherodontus,5.780687288,0.02288937409024748,0.02443886462882096,0.02289956331877731,0.0011,0.0018,0.00116666666666666,73.0206,80.5384,73.27371666666667,66.5378,75.5482,67.80255,0.01639999999999999,0.0174,0.01618333333333333,0.01625,0.0173,0.01616666666666666,0.0062516325,0.010475918,0.00674464366666666,0.0949823625,0.100794654,0.09369930033333332,0.0939232275,0.09990842,0.093385597,0.04783869396127473,0.07600024583615013,0.05103665361322879,0.06754822182037372,0.11285266457680251,0.07232573969743139,0.9999790636458012,0.999997224535591,0.99995504810516,0.00118357142857142,0.02339519130796424,71.46348500000002,70.56900500000003,0.01669928571428571,0.01681357142857143,0.00685549122142857,0.09729994474285716,0.09656362456428574,0.050950002812615,0.07113853386468386,0.9999529000710587,0.00168214285714288,0.04992246309003968,-52.99136785714256,-164.52492500000088,0.00377500000000008,0.00263214285714283,0.01111316617857159,0.01273627685714315,0.02143603560714322,-0.04616404912255683,0.10692263040576194,-8.688484836405393e-4,-0.00125000000000002,-0.03712960074859656,61.64410714285693,116.67625000000068,-1.7857142857149576e-4,0.00124999999999999,-0.00826262321428584,0.00897452857142829,-1.9846607142886316e-4,0.03630773398815778,-0.0914633649218327,6.805977262561338e-4,2,2,2,2,2,2,2,2,2,2,2,2,Cyprinidae_Discherodontus_ashmeadi_I2636-31,Cyprinidae,150,1.3445461864258443,0.8596339587551799,1.410097813393899,1.3457142857142825,-2.1057142857142805,21.139999999992494
Engraulis_mordax,pelagic,marine,mordax,Engraulis,8.22822286,0.01899236252545824,0.02019110658520025,0.01889754469336953,0.0038,0.0042,0.00376666666666666,69.2332,77.2323,67.83091666666667,63.42855,74.6092,65.1817,0.0124,0.0138,0.0123,0.01275,0.014,0.0126,0.03122591,0.03491269,0.030993159,0.1021684975,0.113452279,0.10126542233333331,0.104766001,0.115239808,0.10360224483333332,0.2027108916256082,0.2370163205884603,0.2005531505703529,0.3022888832113497,0.3218390804597701,0.3023009431305989,0.9916479911276264,0.9932349521404336,0.9915578612411734,0.00365714285714285,0.01956708854621278,61.18032857142858,62.905585714285685,0.01189999999999999,0.011821428571428561,0.03000097378571426,0.09734057078571429,0.09788321371428568,0.1878998724789348,0.30742463383310165,0.9912374732366668,0.0159285714285714,-0.00439154786150615,53.45507142857163,106.59264285714316,0.01942857142857142,0.01310714285714293,0.1294163560714286,0.10469817321428523,0.1563290514285717,0.8842472449830638,0.8922288137923369,-0.07156550592173475,-0.01309523809523807,0.0065363042705194,-61.08404761904778,-109.94380952380972,-0.0188095238095238,-0.01321428571428577,-0.10686608214285716,-0.10626758214285678,-0.1517538261904764,-0.7559251243098717,-0.6713220423456374,0.05459453300268946,2,2,2,2,2,2,2,2,2,2,2,2,Engraulidae_Engraulis_mordax_eurystole_E00351,Engraulidae,55,0.6718701700153841,0.8751068979898899,0.9695192782460315,1.2163636363636365,0.9918918918918932,1.0329113924050632
